Read Date,kWh,kW
"9/25/2020 12:00:00 AM","36.6216","2.6440"
"9/26/2020 12:00:00 AM","-0.7261",""
"9/26/2020 12:00:00 AM","40.6573","2.7040"
"9/27/2020 12:00:00 AM","-1.0177",""
"9/27/2020 12:00:00 AM","38.4598","2.3040"
"9/28/2020 12:00:00 AM","-0.2199",""
"9/28/2020 12:00:00 AM","33.6484","1.9000"
"9/29/2020 12:00:00 AM","-0.7586",""
"9/29/2020 12:00:00 AM","30.7604","1.7800"
"9/30/2020 12:00:00 AM","-1.4312",""
"9/30/2020 12:00:00 AM","32.9725","2.3040"
"10/1/2020 12:00:00 AM","-0.9488",""
"10/1/2020 12:00:00 AM","33.6046","2.0200"
"10/2/2020 12:00:00 AM","-1.0851",""
"10/2/2020 12:00:00 AM","33.1413","2.1560"
"10/3/2020 12:00:00 AM","-1.3094",""
"10/3/2020 12:00:00 AM","31.3523","1.7800"
"10/4/2020 12:00:00 AM","-0.5164",""
"10/4/2020 12:00:00 AM","31.4155","1.9760"
"10/5/2020 12:00:00 AM","-1.4867",""
"10/5/2020 12:00:00 AM","30.5396","1.8360"
"10/6/2020 12:00:00 AM","-1.3853",""
"10/6/2020 12:00:00 AM","31.7990","1.9440"
"10/7/2020 12:00:00 AM","-1.3591",""
"10/7/2020 12:00:00 AM","35.9646","2.6720"
"10/8/2020 12:00:00 AM","-1.2274",""
"10/8/2020 12:00:00 AM","35.4443","1.9880"
"10/9/2020 12:00:00 AM","-0.9092",""
"10/9/2020 12:00:00 AM","34.1445","1.9280"
"10/10/2020 12:00:00 AM","-0.2925",""
"10/10/2020 12:00:00 AM","33.7315","2.0040"
"10/11/2020 12:00:00 AM","-0.5759",""
"10/11/2020 12:00:00 AM","32.6454","1.8960"
"10/12/2020 12:00:00 AM","-0.6191",""
"10/12/2020 12:00:00 AM","37.4335","2.9480"
"10/13/2020 12:00:00 AM","-1.4243",""
"10/13/2020 12:00:00 AM","39.9755","2.2960"
"10/14/2020 12:00:00 AM","-1.3286",""
"10/14/2020 12:00:00 AM","40.2948","2.1520"
"10/15/2020 12:00:00 AM","-0.2203",""
"10/15/2020 12:00:00 AM","39.8531","2.1800"
"10/16/2020 12:00:00 AM","-1.4514",""
"10/16/2020 12:00:00 AM","39.2085","2.3680"
"10/17/2020 12:00:00 AM","-1.2989",""
"10/17/2020 12:00:00 AM","35.2464","2.1840"
"10/18/2020 12:00:00 AM","-0.2061",""
"10/18/2020 12:00:00 AM","29.8773","1.7840"
"10/19/2020 12:00:00 AM","-0.0871",""
"10/19/2020 12:00:00 AM","31.7602","1.9680"
"10/20/2020 12:00:00 AM","-0.1846",""
"10/20/2020 12:00:00 AM","32.9993","1.8840"
"10/21/2020 12:00:00 AM","-0.9459",""
"10/21/2020 12:00:00 AM","33.1083","1.9000"
"10/22/2020 12:00:00 AM","-1.0541",""
"10/22/2020 12:00:00 AM","36.0038","2.9560"
"10/23/2020 12:00:00 AM","-0.8072",""
"10/23/2020 12:00:00 AM","35.5106","1.9640"
"10/24/2020 12:00:00 AM","-0.2992",""
"10/24/2020 12:00:00 AM","31.4022","1.8920"
"10/25/2020 12:00:00 AM","-0.1596",""
"10/25/2020 12:00:00 AM","28.4216","1.7080"
"10/26/2020 12:00:00 AM","-0.1457",""
"10/26/2020 12:00:00 AM","29.5981","1.9320"
"10/27/2020 12:00:00 AM","-0.1829",""
"10/27/2020 12:00:00 AM","34.0895","2.6040"
"10/28/2020 12:00:00 AM","-0.3532",""
"10/28/2020 12:00:00 AM","31.3880","2.4880"
"10/29/2020 12:00:00 AM","-0.1611",""
"10/29/2020 12:00:00 AM","30.7443","1.9040"
"10/30/2020 12:00:00 AM","-0.8277",""
"10/30/2020 12:00:00 AM","28.6985","1.7520"
"10/31/2020 12:00:00 AM","-1.2592",""
"10/31/2020 12:00:00 AM","28.5625","1.7560"
"11/1/2020 12:00:00 AM","-1.3646",""
"11/1/2020 12:00:00 AM","29.5473","1.7040"
"11/2/2020 12:00:00 AM","-1.3344",""
"11/2/2020 12:00:00 AM","28.9454","2.1680"
"11/3/2020 12:00:00 AM","-1.2732",""
"11/3/2020 12:00:00 AM","31.3093","2.7676"
"11/4/2020 12:00:00 AM","-1.2658",""
"11/4/2020 12:00:00 AM","29.9582","1.8240"
"11/5/2020 12:00:00 AM","-0.6629",""
"11/5/2020 12:00:00 AM","30.3399","2.0920"
"11/6/2020 12:00:00 AM","-1.1871",""
"11/6/2020 12:00:00 AM","29.7222","1.7720"
"11/7/2020 12:00:00 AM","-1.1770",""
"11/7/2020 12:00:00 AM","33.5004","2.1960"
"11/8/2020 12:00:00 AM","-1.1547",""
"11/8/2020 12:00:00 AM","34.1403","2.3000"
"11/9/2020 12:00:00 AM","-0.9639",""
"11/9/2020 12:00:00 AM","34.7446","2.9880"
"11/10/2020 12:00:00 AM","-0.8230",""
"11/10/2020 12:00:00 AM","37.4345","2.6480"
"11/11/2020 12:00:00 AM","-0.5470",""
"11/11/2020 12:00:00 AM","32.8932","1.9400"
"11/12/2020 12:00:00 AM","-1.2626",""
"11/12/2020 12:00:00 AM","27.7624","1.6720"
"11/13/2020 12:00:00 AM","-1.2135",""
"11/13/2020 12:00:00 AM","29.3155","2.4640"
"11/14/2020 12:00:00 AM","-0.2633",""
"11/14/2020 12:00:00 AM","29.2921","2.3360"
