Read Date,kWh,kW
"8/11/2020 12:00:00 AM","-1.3607",""
"8/11/2020 12:00:00 AM","449.3400","34.3200"
"8/12/2020 12:00:00 AM","-0.8200",""
"8/12/2020 12:00:00 AM","509.9000","41.6000"
"8/13/2020 12:00:00 AM","-0.7685",""
"8/13/2020 12:00:00 AM","633.6600","46.4000"
"8/14/2020 12:00:00 AM","-0.5886",""
"8/14/2020 12:00:00 AM","545.3800","44.0000"
"8/15/2020 12:00:00 AM","-1.2992",""
"8/15/2020 12:00:00 AM","469.8000","33.6000"
"8/16/2020 12:00:00 AM","-1.3545",""
"8/16/2020 12:00:00 AM","411.3800","34.3200"
"8/17/2020 12:00:00 AM","-1.5721",""
"8/17/2020 12:00:00 AM","277.6000","28.8000"
"8/18/2020 12:00:00 AM","-0.7767",""
"8/18/2020 12:00:00 AM","296.0000","32.8000"
"8/19/2020 12:00:00 AM","-1.5683",""
"8/19/2020 12:00:00 AM","229.2000","24.0000"
"8/20/2020 12:00:00 AM","-1.6179",""
"8/20/2020 12:00:00 AM","254.0000","36.8000"
"8/21/2020 12:00:00 AM","-0.8397",""
"8/21/2020 12:00:00 AM","292.0000","30.4000"
"8/22/2020 12:00:00 AM","-0.5731",""
"8/22/2020 12:00:00 AM","313.2000","28.8000"
"8/23/2020 12:00:00 AM","-1.2140",""
"8/23/2020 12:00:00 AM","324.6000","29.6000"
"8/24/2020 12:00:00 AM","-1.3896",""
"8/24/2020 12:00:00 AM","460.3800","36.8000"
"8/25/2020 12:00:00 AM","-1.2888",""
"8/25/2020 12:00:00 AM","538.7800","44.0000"
"8/26/2020 12:00:00 AM","-1.2894",""
"8/26/2020 12:00:00 AM","652.5600","46.4000"
"8/27/2020 12:00:00 AM","-0.6911",""
"8/27/2020 12:00:00 AM","620.1600","47.2000"
"8/28/2020 12:00:00 AM","-0.6669",""
"8/28/2020 12:00:00 AM","625.7200","48.0000"
"8/29/2020 12:00:00 AM","-0.7706",""
"8/29/2020 12:00:00 AM","576.9400","41.6000"
"8/30/2020 12:00:00 AM","-1.1516",""
